Ticker,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
a,-0.5987553682414685,-7.724173349708462,-2.5933108104105855,-0.7672733691998826,-1.44715682654746,0.38790992209547537,1.8102991099868626,-3.039145634361738,0.46756519637051563,-2.352876914330893,-0.08427057229306793,0.9695500234508421,0.32582995213941834,0.8690387533121667,-1.7026884412043555
aa,-13.325604008158312,0.43506625004147587,-3.5952867754530997,5.411900549079622,-2.6403494040776914,-0.18582779380696823,-3.675150421149359,-1.4576523626605868,0.8867637630739565,-0.7143663267861972,1.4560331617205657,5.326978420954826,4.866772657884021,2.5550006436682122,1.8992869618382264
aaba,4.54923185433363,-3.558147148829605,-1.8136027413946862,-5.614008536119353,-5.8183144337471235,-1.2564797045181644,-2.1762459822708187,2.0758917269607444,-0.4763830871879444,-1.3014541468810856,-2.099125433504638,-3.4082704288149253,-1.018260880947293,1.971663432068305,3.7084813345159895
aap,10.228170187925304,0.7238270519078037,1.1888302314228674,-3.6976219372298083,2.3955407203832726,-4.284228843003178,-2.4804697520465138,1.0569159144453584,3.2672082416786714,3.5262164573150394,0.6111950117536168,0.2458891885946744,-0.8088909628188178,1.2302884201562216,0.9451544115136435
aapl,5.827477493007917,2.312514319705596,-2.0118701380477906,-4.241736866115359,-3.618376669015236,-3.515867078766253,1.5775119247279599,-1.8574912981670146,0.6188915294014259,-1.4309549075628099,2.4309944868928595,-0.4911862327178981,-3.037563871044665,-0.3677264787091879,2.5815872633597365
abb,-2.293856897453698,0.8603275587647738,0.6067086622486735,8.035264363475125,-4.316992966421295,1.122006651324524,1.7840607368873458,-0.3948180764466596,-0.355021067604264,-1.3780436179216162,1.40091742203461,-2.1575811435553205,-0.031497799262449534,1.809369696050451,-2.755371024927277
abc,11.451560704444466,3.345861881243001,2.4468713427969075,-3.997053797680525,-2.009175054675845,1.0349472959226391,-0.17411049410079193,0.49570906265877346,1.8446212203292676,0.1113428030503971,-1.7047314644713134,0.905221733151667,2.3693711079927944,0.24263457181559397,0.32978914401792464
abev,1.8929545882642087,7.408926529180602,3.8950117819081695,5.832979204118879,-6.998726604635182,-0.9017478947835604,-8.784513033178223,-1.4782418444967118,-2.2330982754795525,-1.2918475355460979,-3.848583903104008,-2.9963231851282637,-9.08420127654033,-2.6523707185555665,-1.7651151036838524
abt,11.358625156339864,4.264921357583498,4.432144607945477,-1.3790497479532497,-3.1054549900784627,3.658585928565368,-1.974998027290363,-0.3776797907169217,3.017797203496778,1.5574179253358826,-2.707907579126576,1.90806644034149,0.4612579001304167,0.23441227003758755,-0.3767340057638069
abx,-11.347468777643211,47.587793735047214,-22.12043110179628,-3.05752926587647,2.2730721848984414,0.03891286750289853,6.155645774770751,0.033672236161506955,3.176844530969256,3.2532983436259753,-0.8420759691984787,-2.0441774832183413,-0.9766784433976499,2.4466267701408917,0.12980235665180745
acm,-4.525648026484099,-5.44262688495164,-0.9842419018573344,0.2077540388776877,0.9179631992419146,0.1782845842494305,1.1170301447074278,0.4161835062833434,1.830589849186615,0.8295278696890307,-0.5556695530517821,1.7661080286295174,-1.2623661129968518,3.840038729209474,1.929877615319682
acn,6.323774313831001,-0.11089031442287964,2.779556753416706,-0.36920220553411726,-3.0224384578428825,-1.5229593464054085,1.2328236674334294,-1.6739873559899454,0.4055779287384383,-0.45851150525127043,0.2442741077121768,-0.970371602435633,0.3009501385856071,3.1294035548474888,0.19247028588339016
adbe,4.769623715503115,-3.9577717681562636,-1.9636784939686687,-2.6029885211340473,-4.923660799776815,-1.568545431500624,1.3043333427551962,0.36442800926487817,-1.1657101956584168,-1.1791940975114261,-0.6579536383235888,-2.348560751941428,-0.4476177235152325,0.46956456780674205,0.3336816251843325
adi,2.29163767940451,-4.425434557065036,-3.3615266762161897,-1.7303188924818633,-7.170426267378134,-3.316656470358523,5.695175139977877,-3.358713489457355,-1.4278067001004031,-3.199775423865527,5.266987657374098,5.7473284317984685,-4.578481950953514,-0.39232563865709474,-0.16101967425677852
adm,3.8690570996904605,2.4233301686935365,4.286427080194411,1.946299692312684,-1.6945965643144305,1.383340832466463,0.9310413420578176,0.8552954135783972,0.9515771453408155,2.165124918372336,0.27083199891947046,0.8068337784063347,0.29042551159479907,1.5216291830232453,0.44230534994416015
adp,9.501987348367772,0.9820817399967957,2.4691448436938455,0.3281525183922411,-2.2194467962230457,0.0653061657812039,1.0792423032542908,-1.3096235700209555,1.1258020082392528,0.17839009815363532,0.439048661120847,0.9508152340688389,-0.27816990055677515,1.8427717749198822,0.03614868125834721
ads,4.2247274190396364,-3.1613464652927226,-1.565589234475539,-2.3738651538777193,0.8611757536946053,-0.3078232020347274,-0.9320688715046109,0.5057198325231733,1.4039690309649524,-0.6701810652523582,-1.7403794213179489,-0.7144789825049259,0.09127161572492314,1.4050801980800878,-1.4088432997132108
adsk,-1.3688832574928427,-8.442936588007704,-6.82011166017812,-1.2676986804629844,-3.958861687428436,-2.087424122186776,1.5118908704117133,-2.526668632736787,-0.016181049462138393,-4.284168092156512,0.9909721988336373,-1.577533674977669,-2.0672783351521007,-2.473815176367602,-0.6978173342913757
aee,13.388904749820309,10.506682891281105,5.448797131127073,2.632231324326002,1.5399559319903429,2.28140176318597,-0.09747964110410336,3.5962835038612995,-4.0744192761523355,-2.5761804200456404,3.094365702643446,2.5898553027840325,1.4338617093694814,-0.5152383843277533,1.2375204866075333
aem,-11.426380762491375,49.75979251429989,-26.06838538952893,-2.9102582276428346,4.016574331189417,1.840810573040504,9.136385177382508,0.0901552531915565,2.604921410348519,3.0143750600993187,1.112676820411793,-3.1710938868737597,-2.193680166764466,0.26205923157879574,-1.5102191984289772
aeo,7.110162988197172,-2.3927821758815777,-2.831750708992652,-4.305035673844482,7.757581859226955,-15.004425105539257,-8.15633577732841,-2.5314962131247682,6.691287413935988,9.355313851077284,3.406137798792003,-0.7669865106813091,1.9428255792621685,-3.674553653143632,-6.112915259852532
aep,13.486889110676819,11.404371053900459,6.06296195944522,2.378274601134747,1.1738646715070387,1.4711514611095085,-0.6640495440084981,3.408777882546572,-4.208672551912191,-1.8593966411654912,2.959398136728046,3.442950530319522,0.26761533909447044,-0.9618879312616336,1.0337545703071036
aer,-2.8098904383753442,-4.731198067833141,-0.5583433799522255,2.756076224025876,-0.3351062504337855,1.613047585477949,-0.9239455457022437,0.009977244667518037,2.159428218561803,0.22198192193225133,-1.888361732775265,-0.2722567707836261,0.632647891260567,0.7623585478506845,-0.8036300982329025
