Ticker,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
a,-5.437662325146693,-5.779711502783086,-0.9565011436116071,-1.33657763509432,1.79306114542843,2.227355410932104,2.6875337341443943,0.750530691245509,1.5243462827418333,0.32823164702802604,-0.974787726736517,-0.8700406802393439,-1.3208996893237226,1.1565123947735318,0.6800839421180702
aa,-9.207911096088223,4.664708638460703,2.7456543987698354,2.372061358789757,3.432769198713144,-0.10588317509793901,-1.1259587228391892,3.2684600145098415,-2.064469933927918,0.049557550984855314,-0.8107014981174494,0.785494627196594,-4.762227515270644,-1.6466788415828082,0.9493921492929486
aaba,2.484956473869703,-4.5768031757394665,-5.300894953181777,-3.5867475741237627,2.543722771138073,-0.5421825476834391,-0.7040846000257573,2.7477195521997406,1.2738675477686705,1.8465533750524172,1.6888891349408577,2.605502720035833,1.9830489277581682,-1.9742221498228936,-0.7068032459871814
aap,9.19971193604724,-3.1819583537614835,-3.887922212319226,-1.3975550355447885,-2.8684572461061455,0.9094453197298875,-1.8589677842348105,-2.4575508991065425,-4.226818965110912,2.2166004067799046,-0.5851443375558757,2.127610427579328,-0.3528382180054813,0.2362307255845014,-0.05160210881229645
aapl,4.764855489246046,2.212200488555546,-4.979991052699595,-2.744366323454132,0.011477219713703286,3.2007530524388037,0.6129361280044489,-0.26165399687330054,-0.41859291544845534,-2.091340541714715,0.30575130444382786,3.473643885202441,1.315848916934155,2.393377260228921,0.550355055923231
abb,-2.3351194839401885,2.456334651706559,6.233004715825747,2.555555197434073,5.097927644330365,1.676931055964955,-0.2986002367993817,2.4464786635760563,0.9777552395117017,0.2801382291280289,-0.9158810163969241,-1.2062798283241591,0.9568734960317843,3.673330650126459,1.256228808852053
abc,10.626349290403798,-0.7137093054995778,-1.8788349448104822,-3.104956033983599,0.9963177177367777,-1.2581981252346768,1.0891796453377338,0.24964927240944337,0.8905996333398072,1.1922282697846502,0.7932636958442478,0.08116942204477545,-1.1670290077296501,-0.49641202424200537,0.7310597864205127
abev,5.872572055067314,4.239835506218229,3.2694331754583494,-0.7160903773775146,3.133463606876052,1.4899308473794557,-4.927643370396963,7.765299884040403,1.5178215694027162,0.5545157607836184,-2.2749496145302333,2.4871133322634393,0.6253090950097171,4.07075270753459,0.3857543444665704
abt,13.072749070498128,0.3223541593007348,1.1715955796919033,-1.129794236921669,2.178328837339911,-2.879536247307617,0.474667772507225,1.1127008856841913,-0.1523596805329169,2.2277495456482783,-0.5283153100209164,0.9728567949888112,-1.0152662339168064,1.2175952825447458,-1.3322970852254759
abx,3.7485305969017944,38.73189327334158,-13.286696221355264,7.964005985380099,-0.26311275219680547,0.08018987751371487,3.306392990293885,-2.8979117780057724,0.33170602409909367,1.8063054952813373,0.02584426108232284,-0.6565184419230279,0.6996818691418236,-0.6552990850253285,1.4164317751483322
